onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	word_length	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
239.470000	0.318200	word	ask	DownTheRabbitHoleFinal_SoundFile4.wav	718	29	29	4	1	11.840000	16.350000	13.590000	0.318200	0.000082	0.730794	0.669435	2.321809
239.758000	0.204280	word	them	DownTheRabbitHoleFinal_SoundFile4.wav	719	29	30	4	0	13.590000	11.840000	14.100000	0.204280	0.000083	2.653520	2.406282	2.282512
239.932000	0.216612	word	what	DownTheRabbitHoleFinal_SoundFile4.wav	720	29	31	4	0	14.100000	13.590000	16.960000	0.216612	0.004829	6.017706	7.413725	4.840008
240.118000	0.198473	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	721	29	32	4	0	16.960000	14.100000	12.600000	0.198473	0.000002	3.381092	4.212873	3.474317
240.284000	0.258337	word	name	DownTheRabbitHoleFinal_SoundFile4.wav	722	29	33	4	1	12.600000	16.960000	16.210000	0.258337	0.002606	1.586407	1.419551	4.491976
240.512000	0.102691	word	of	DownTheRabbitHoleFinal_SoundFile4.wav	723	29	34	4	0	16.210000	12.600000	16.960000	0.102691	0.001756	1.877723	2.234149	2.123786
240.584000	0.102691	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	724	29	35	4	0	16.960000	16.210000	11.580000	0.102691	0.000539	1.551038	1.472078	4.443382
240.656000	0.521738	word	country	DownTheRabbitHoleFinal_SoundFile4.wav	725	29	36	4	1	11.580000	16.960000	15.680000	0.521738	0.000003	0.824340	0.861349	3.550289
241.146000	0.294255	word	is	DownTheRabbitHoleFinal_SoundFile4.wav	726	29	37	4	0	15.680000	11.580000	15.430000	0.294255	0.000000	5.423380	6.117786	3.343894
241.410000	0.162555	word	you	DownTheRabbitHoleFinal_SoundFile4.wav	727	30	1	4	0	15.430000	15.680000	13.590000	0.162555	0.000000	2.788041	3.088644	1.891748
241.542000	0.366092	word	know	DownTheRabbitHoleFinal_SoundFile4.wav	728	30	2	4	1	13.590000	15.430000	13.270000	0.366092	0.000000	2.257782	2.449256	2.474415
242.584000	0.366092	word	Please	DownTheRabbitHoleFinal_SoundFile4.wav	729	31	1	4	1	13.270000	13.590000	11.070000	0.366092	0.000370	4.669435	7.590136	3.846226
242.918000	0.390037	word	Maam	DownTheRabbitHoleFinal_SoundFile4.wav	730	31	2	4	1	11.070000	13.270000	15.680000	0.390037	0.014848	4.795403	4.402870	2.448417
243.578000	0.270668	word	is	DownTheRabbitHoleFinal_SoundFile4.wav	731	31	3	4	0	15.680000	11.070000	14.990000	0.270668	0.008996	0.046158	4.828937	2.809116
243.818000	0.273145	word	this	DownTheRabbitHoleFinal_SoundFile4.wav	732	31	4	4	0	14.990000	15.680000	13.470000	0.273145	0.002182	3.146065	2.517862	5.411082
244.060000	0.145393	word	New	DownTheRabbitHoleFinal_SoundFile4.wav	733	31	5	4	1	13.470000	14.990000	9.540000	0.145393	0.000069	4.600738	2.705724	4.269768
244.174000	0.636894	word	Zealand	DownTheRabbitHoleFinal_SoundFile4.wav	734	31	6	4	1	9.540000	13.470000	14.780000	0.636894	0.000413	1.836020	2.525439	3.738598
244.780000	0.204788	word	or	DownTheRabbitHoleFinal_SoundFile4.wav	735	31	7	4	0	14.780000	9.540000	10.480000	0.204788	0.000668	3.383915	4.431956	8.760074
244.954000	0.833284	word	Australia	DownTheRabbitHoleFinal_SoundFile4.wav	736	31	8	4	1	10.480000	14.780000	16.190000	0.833284	0.000001	2.483836	3.885798	3.436507
246.774000	0.082191	word	and	DownTheRabbitHoleFinal_SoundFile4.wav	737	31	9	4	0	16.190000	10.480000	13.100000	0.082191	0.000768	3.226499	2.943812	2.312348
246.826000	0.218973	word	she	DownTheRabbitHoleFinal_SoundFile4.wav	738	31	10	4	0	13.100000	16.190000	11.690000	0.218973	0.020902	4.859416	4.043946	2.997165
247.014000	0.303759	word	tried	DownTheRabbitHoleFinal_SoundFile4.wav	739	31	11	4	1	11.690000	13.100000	16.350000	0.303759	0.018578	1.138946	1.359214	1.730605
247.286000	0.093187	word	to	DownTheRabbitHoleFinal_SoundFile4.wav	740	31	12	4	0	16.350000	11.690000	3.332000	0.093187	0.000423	3.634987	3.724375	4.394433
247.348000	0.553639	word	curtsey	DownTheRabbitHoleFinal_SoundFile4.wav	741	31	13	4	1	3.332000	16.350000	14.790000	0.553639	0.002134	0.886672	0.673317	2.076151
247.872000	0.115017	word	as	DownTheRabbitHoleFinal_SoundFile4.wav	742	31	14	4	0	14.790000	3.332000	13.100000	0.115017	0.004558	2.695339	2.587916	4.893922
247.956000	0.188029	word	she	DownTheRabbitHoleFinal_SoundFile4.wav	743	31	15	4	0	13.100000	14.790000	9.440000	0.188029	0.004292	1.897107	2.090022	2.115893
248.114000	0.520843	word	spoke	DownTheRabbitHoleFinal_SoundFile4.wav	744	31	16	4	1	9.440000	13.100000	8.900000	0.520843	0.001345	1.219912	1.745145	1.453844
248.906000	0.461875	word	fancy	DownTheRabbitHoleFinal_SoundFile4.wav	745	31	17	4	1	8.900000	9.440000	0.000000	0.461875	0.000403	6.239843	6.543137	4.111906
249.336000	0.751886	word	curtseying	DownTheRabbitHoleFinal_SoundFile4.wav	746	31	18	4	1	0.000000	8.900000	14.790000	0.751886	0.000283	3.438461	5.751051	3.285788
250.058000	0.173706	word	as	DownTheRabbitHoleFinal_SoundFile4.wav	747	31	19	4	0	14.790000	0.000000	15.430000	0.173706	0.000002	2.374903	2.237646	4.285631
250.200000	0.113383	word	you	DownTheRabbitHoleFinal_SoundFile4.wav	748	31	20	4	0	15.430000	14.790000	14.910000	0.113383	0.000004	2.640043	2.151253	1.755727
250.282000	0.145288	word	re	DownTheRabbitHoleFinal_SoundFile4.wav	749	31	21	4	0	14.910000	15.430000	9.500000	0.145288	0.000001	3.214437	3.118951	2.299970
250.398000	0.431073	word	falling	DownTheRabbitHoleFinal_SoundFile4.wav	750	31	22	4	1	9.500000	14.910000	12.630000	0.431073	0.020505	4.460884	4.500649	4.513657
250.798000	0.222033	word	through	DownTheRabbitHoleFinal_SoundFile4.wav	751	31	23	4	0	12.630000	9.500000	16.960000	0.222033	0.008442	1.875913	2.363434	4.503364
250.988000	0.246364	word	the	DownTheRabbitHoleFinal_SoundFile4.wav	752	31	24	4	0	16.960000	12.630000	11.300000	0.246364	0.000005	1.241494	1.234515	4.072182
251.204000	0.294255	word	air	DownTheRabbitHoleFinal_SoundFile4.wav	753	31	25	4	1	11.300000	16.960000	14.120000	0.294255	0.000006	0.824340	0.847290	4.769562
251.584000	0.145569	word	Do	DownTheRabbitHoleFinal_SoundFile4.wav	754	31	26	4	0	14.120000	11.300000	15.430000	0.145569	0.011923	3.226499	3.285590	2.312348
251.700000	0.139075	word	you	DownTheRabbitHoleFinal_SoundFile4.wav	755	31	27	4	0	15.430000	14.120000	13.390000	0.139075	0.000019	4.859416	4.202877	2.997165
251.808000	0.205436	word	think	DownTheRabbitHoleFinal_SoundFile4.wav	756	31	28	4	1	13.390000	15.430000	15.430000	0.205436	0.000019	2.197841	2.144088	2.645185
251.982000	0.186500	word	you	DownTheRabbitHoleFinal_SoundFile4.wav	757	31	29	4	0	15.430000	13.390000	13.210000	0.186500	0.005054	2.943026	2.958388	2.643658
252.138000	0.198473	word	could	DownTheRabbitHoleFinal_SoundFile4.wav	758	31	30	4	0	13.210000	15.430000	9.800000	0.198473	0.009778	2.207893	2.759404	4.114843
252.306000	0.400138	word	manage	DownTheRabbitHoleFinal_SoundFile4.wav	759	31	31	4	1	9.800000	13.210000	15.370000	0.400138	0.018321	0.778504	0.673576	3.106012
252.674000	0.281928	word	it	DownTheRabbitHoleFinal_SoundFile4.wav	760	31	32	4	0	15.370000	9.800000	16.190000	0.281928	0.000034	2.343135	2.394052	1.759928
254.150000	0.131799	word	And	DownTheRabbitHoleFinal_SoundFile5.wav	761	31	33	5	0	16.190000	15.370000	14.100000	0.131799	0.000000	3.955187	4.893341	8.029068
254.278000	0.249364	word	what	DownTheRabbitHoleFinal_SoundFile5.wav	762	31	34	5	0	14.100000	16.190000	14.270000	0.249364	0.000000	7.773411	8.057667	5.147286
254.526000	0.182690	word	an	DownTheRabbitHoleFinal_SoundFile5.wav	763	31	35	5	0	14.270000	14.100000	9.290000	0.182690	0.000000	2.644142	4.302656	3.628001
254.704000	0.505955	word	ignorant	DownTheRabbitHoleFinal_SoundFile5.wav	764	31	36	5	1	9.290000	14.270000	12.570000	0.505955	0.000000	3.381092	1.216129	4.688562
255.208000	0.242554	word	little	DownTheRabbitHoleFinal_SoundFile5.wav	765	31	37	5	1	12.570000	9.290000	10.610000	0.242554	0.000000	4.355214	4.115008	3.220998
255.448000	0.252627	word	girl	DownTheRabbitHoleFinal_SoundFile5.wav	766	31	38	5	1	10.610000	12.570000	13.100000	0.252627	0.000000	3.253832	3.000865	1.601895
255.696000	0.116527	word	she	DownTheRabbitHoleFinal_SoundFile5.wav	767	31	39	5	0	13.100000	10.610000	14.350000	0.116527	0.000000	3.054553	3.644423	1.276440
255.810000	0.095106	word	ll	DownTheRabbitHoleFinal_SoundFile5.wav	768	31	40	5	0	14.350000	13.100000	13.390000	0.095106	0.000000	3.367771	2.969144	3.989992
255.902000	0.218608	word	think	DownTheRabbitHoleFinal_SoundFile5.wav	769	31	41	5	1	13.390000	14.350000	14.080000	0.218608	0.000000	0.778504	0.788757	3.582057
256.118000	0.122826	word	me	DownTheRabbitHoleFinal_SoundFile5.wav	770	31	42	5	0	14.080000	13.390000	15.420000	0.122826	0.000000	2.343135	2.394228	1.342759
256.238000	0.202357	word	for	DownTheRabbitHoleFinal_SoundFile5.wav	771	31	43	5	0	15.420000	14.080000	10.920000	0.202357	0.000000	3.449424	4.264184	2.281522
256.436000	0.546152	word	asking	DownTheRabbitHoleFinal_SoundFile5.wav	772	31	44	5	1	10.920000	15.420000	13.960000	0.546152	0.000000	4.731024	4.316672	3.767094
257.698000	0.350309	word	No	DownTheRabbitHoleFinal_SoundFile5.wav	773	31	45	5	0	13.960000	10.920000	15.370000	0.350309	0.000000	4.669435	7.156277	3.846226
258.116000	0.141159	word	it	DownTheRabbitHoleFinal_SoundFile5.wav	774	32	1	5	0	15.370000	13.960000	14.350000	0.141159	0.000000	1.246557	2.221750	0.856228
258.256000	0.140411	word	ll	DownTheRabbitHoleFinal_SoundFile5.wav	775	32	2	5	0	14.350000	15.370000	12.620000	0.140411	0.000000	1.785716	2.928659	3.983416
258.392000	0.326363	word	never	DownTheRabbitHoleFinal_SoundFile5.wav	776	32	3	5	1	12.620000	14.350000	14.120000	0.326363	0.000000	1.652975	2.637505	5.265703
258.716000	0.137883	word	do	DownTheRabbitHoleFinal_SoundFile5.wav	777	32	4	5	0	14.120000	12.620000	16.350000	0.137883	0.000000	0.438651	1.453329	2.659987
258.850000	0.113484	word	to	DownTheRabbitHoleFinal_SoundFile5.wav	778	32	5	5	0	16.350000	14.120000	11.840000	0.113484	0.000000	3.575424	4.006786	6.316496
258.960000	0.536159	word	ask	DownTheRabbitHoleFinal_SoundFile5.wav	779	32	6	5	1	11.840000	16.350000	11.600000	0.536159	0.000000	0.730794	0.759425	2.693365
259.972000	0.453325	word	perhaps	DownTheRabbitHoleFinal_SoundFile5.wav	780	32	7	5	1	11.600000	11.840000	15.790000	0.453325	0.000000	4.259243	3.909549	4.834325
260.422000	0.079674	word	I	DownTheRabbitHoleFinal_SoundFile5.wav	781	32	8	5	0	15.790000	11.600000	11.000000	0.079674	0.000000	3.748663	3.674215	1.327025
260.500000	0.205783	word	shall	DownTheRabbitHoleFinal_SoundFile5.wav	782	32	9	5	0	11.000000	15.790000	13.270000	0.205783	0.000000	2.383314	2.844733	3.975429
260.702000	0.195515	word	see	DownTheRabbitHoleFinal_SoundFile5.wav	783	32	10	5	1	13.270000	11.000000	15.370000	0.195515	0.000000	0.778504	0.672326	3.447099
260.894000	0.134799	word	it	DownTheRabbitHoleFinal_SoundFile5.wav	784	32	11	5	0	15.370000	13.270000	11.550000	0.134799	0.000000	2.343135	2.369478	1.179813
261.026000	0.269869	word	written	DownTheRabbitHoleFinal_SoundFile5.wav	785	32	12	5	1	11.550000	15.370000	13.740000	0.269869	0.000000	5.832209	6.674500	3.577780
261.294000	0.176252	word	up	DownTheRabbitHoleFinal_SoundFile5.wav	786	32	13	5	0	13.740000	11.550000	10.710000	0.176252	0.000000	3.043345	2.652068	4.088879
261.466000	0.650262	word	somewhere	DownTheRabbitHoleFinal_SoundFile5.wav	787	32	14	5	0	10.710000	13.740000	12.590000	0.650262	0.000000	1.934329	2.836341	2.987784
263.254000	0.601737	word	Down	DownTheRabbitHoleFinal_SoundFile5.wav	788	33	1	5	0	12.590000	10.710000	12.590000	0.601737	0.000000	3.875029	3.910498	2.937782
263.852000	0.553846	word	down	DownTheRabbitHoleFinal_SoundFile5.wav	789	33	2	5	0	12.590000	12.590000	12.590000	0.553846	0.000000	2.547932	2.961069	2.763061
264.402000	0.613711	word	down	DownTheRabbitHoleFinal_SoundFile5.wav	790	33	3	5	0	12.590000	12.590000	14.090000	0.613711	0.000000	6.005315	5.847214	2.609532
265.576000	0.170717	word	There	DownTheRabbitHoleFinal_SoundFile5.wav	791	33	4	5	0	14.090000	12.590000	14.560000	0.170717	0.000000	5.762549	7.923305	4.195579
265.744000	0.170717	word	was	DownTheRabbitHoleFinal_SoundFile5.wav	792	33	5	5	0	14.560000	14.090000	11.990000	0.170717	0.000000	0.908335	1.939883	1.357460
265.912000	0.399802	word	nothing	DownTheRabbitHoleFinal_SoundFile5.wav	793	33	6	5	0	11.990000	14.560000	12.080000	0.399802	0.000000	2.748676	6.060920	5.016872
266.308000	0.303954	word	else	DownTheRabbitHoleFinal_SoundFile5.wav	794	33	7	5	1	12.080000	11.990000	16.350000	0.303954	0.000000	2.586407	3.767203	3.026537
266.608000	0.119687	word	to	DownTheRabbitHoleFinal_SoundFile5.wav	795	33	8	5	0	16.350000	12.080000	14.120000	0.119687	0.000000	4.756337	4.856356	4.554045
266.726000	0.326364	word	do	DownTheRabbitHoleFinal_SoundFile5.wav	796	33	9	5	1	14.120000	16.350000	14.050000	0.326364	0.000000	0.912175	0.597068	2.279372
267.048000	0.206635	word	so	DownTheRabbitHoleFinal_SoundFile5.wav	797	34	1	5	0	14.050000	14.120000	8.650000	0.206635	0.000000	2.695339	2.764143	4.839688
267.252000	0.422146	word	Alice	DownTheRabbitHoleFinal_SoundFile5.wav	798	34	2	5	1	8.650000	14.050000	11.410000	0.422146	0.000000	4.738398	5.309960	3.345007
267.672000	0.242554	word	soon	DownTheRabbitHoleFinal_SoundFile5.wav	799	34	3	5	1	11.410000	8.650000	10.610000	0.242554	0.000000	4.455536	4.310916	2.943654
267.910000	0.326363	word	began	DownTheRabbitHoleFinal_SoundFile5.wav	800	34	4	5	1	10.610000	11.410000	11.270000	0.326363	0.000000	1.924277	3.510657	1.320587
268.234000	0.549910	word	talking	DownTheRabbitHoleFinal_SoundFile5.wav	801	34	5	5	1	11.270000	10.610000	12.430000	0.549910	0.000000	7.018736	4.528665	4.772398
268.780000	0.390163	word	again	DownTheRabbitHoleFinal_SoundFile5.wav	802	34	6	5	0	12.430000	11.270000	13.065272	0.390163	0.000000	3.181351	3.482147	4.208799
270.386000	0.330109	word	Dinah	DownTheRabbitHoleFinal_SoundFile5.wav	803	34	7	5	1	13.065272	12.430000	14.350000	0.330109	0.000000	3.226499	3.521482	2.312348
270.714000	0.195550	word	ll	DownTheRabbitHoleFinal_SoundFile5.wav	804	34	8	5	0	14.350000	13.065272	10.340000	0.195550	0.000000	5.303624	5.149811	3.988734
270.906000	0.334255	word	miss	DownTheRabbitHoleFinal_SoundFile5.wav	805	34	9	5	1	10.340000	14.350000	14.080000	0.334255	0.000000	0.940043	0.875550	4.316399
271.236000	0.161227	word	me	DownTheRabbitHoleFinal_SoundFile5.wav	806	34	10	5	0	14.080000	10.340000	13.280000	0.161227	0.000000	2.343135	2.397129	1.387033
271.394000	0.386227	word	very	DownTheRabbitHoleFinal_SoundFile5.wav	807	34	11	5	1	13.280000	14.080000	13.090000	0.386227	0.000000	3.388034	3.602287	3.794359
271.778000	0.374255	word	much	DownTheRabbitHoleFinal_SoundFile5.wav	808	34	12	5	0	13.090000	13.280000	9.500000	0.374255	0.000000	2.570285	2.200728	3.486622
272.150000	0.369110	word	tonight	DownTheRabbitHoleFinal_SoundFile5.wav	809	34	13	5	1	9.500000	13.090000	15.790000	0.369110	0.000000	3.824170	3.984504	4.823241
272.516000	0.080079	word	I	DownTheRabbitHoleFinal_SoundFile5.wav	810	34	14	5	0	15.790000	9.500000	13.300000	0.080079	0.000000	3.420390	3.895577	2.393170
272.592000	0.313550	word	should	DownTheRabbitHoleFinal_SoundFile5.wav	811	34	15	5	0	13.300000	15.790000	13.390000	0.313550	0.000000	2.022506	2.787280	4.150293
272.902000	0.387068	word	think	DownTheRabbitHoleFinal_SoundFile5.wav	812	34	16	5	1	13.390000	13.300000	13.065272	0.387068	0.000000	0.778504	0.835705	3.151447
274.498000	0.349407	word	Dinah	DownTheRabbitHoleFinal_SoundFile5.wav	813	34	17	5	1	13.065272	13.390000	14.560000	0.349407	0.002848	3.226499	3.670931	2.312348
274.844000	0.234691	word	was	DownTheRabbitHoleFinal_SoundFile5.wav	814	34	18	5	0	14.560000	13.065272	16.960000	0.234691	0.005988	0.905229	1.972535	1.357460
275.076000	0.106991	word	the	DownTheRabbitHoleFinal_SoundFile5.wav	815	34	19	5	0	16.960000	14.560000	10.560000	0.106991	0.011690	2.610252	2.139531	5.625718
275.180000	0.422997	word	cat	DownTheRabbitHoleFinal_SoundFile5.wav	816	34	20	5	1	10.560000	16.960000	15.790000	0.422997	0.000662	1.624722	2.298670	4.391299
276.712000	0.102661	word	I	DownTheRabbitHoleFinal_SoundFile5.wav	817	35	1	5	0	15.790000	10.560000	11.920000	0.102661	0.000518	2.088240	2.258500	0.720338
276.812000	0.239021	word	hope	DownTheRabbitHoleFinal_SoundFile5.wav	818	35	2	5	1	11.920000	15.790000	14.300000	0.239021	0.002042	1.628449	2.105193	2.272201
277.048000	0.113313	word	they	DownTheRabbitHoleFinal_SoundFile5.wav	819	35	3	5	0	14.300000	11.920000	14.350000	0.113313	0.016726	2.943026	3.019053	3.067077
277.158000	0.083353	word	ll	DownTheRabbitHoleFinal_SoundFile5.wav	820	35	4	5	0	14.350000	14.300000	11.870000	0.083353	0.008551	2.207893	2.774962	4.025836
277.238000	0.397739	word	remember	DownTheRabbitHoleFinal_SoundFile5.wav	821	35	5	5	1	11.870000	14.350000	13.300000	0.397739	0.021021	0.778504	0.669356	3.864885
277.632000	0.112114	word	her	DownTheRabbitHoleFinal_SoundFile5.wav	822	35	6	5	0	13.300000	11.870000	7.150000	0.112114	0.001771	6.245823	4.977953	7.090452
277.742000	0.461957	word	saucer	DownTheRabbitHoleFinal_SoundFile5.wav	823	35	7	5	1	7.150000	13.300000	16.210000	0.461957	0.004714	0.171368	0.584930	4.065014
278.200000	0.129645	word	of	DownTheRabbitHoleFinal_SoundFile5.wav	824	35	8	5	0	16.210000	7.150000	9.630000	0.129645	0.004067	2.822782	1.973874	2.235823
278.328000	0.337574	word	milk	DownTheRabbitHoleFinal_SoundFile5.wav	825	35	9	5	1	9.630000	16.210000	14.500000	0.337574	0.000439	3.312879	3.421580	4.406749
278.662000	0.115648	word	at	DownTheRabbitHoleFinal_SoundFile5.wav	826	35	10	5	0	14.500000	9.630000	9.070000	0.115648	0.000719	2.279427	2.103050	2.163068
278.774000	0.298385	word	tea	DownTheRabbitHoleFinal_SoundFile5.wav	827	35	11	5	1	9.070000	14.500000	13.580000	0.298385	0.002307	3.312879	3.833783	4.326918
279.070000	0.505955	word	time	DownTheRabbitHoleFinal_SoundFile5.wav	828	35	12	5	1	13.580000	9.070000	13.065272	0.505955	0.001848	0.000000	0.000000	0.000000
280.350000	0.338337	word	Dinah	DownTheRabbitHoleFinal_SoundFile5.wav	829	36	1	5	1	13.065272	13.580000	14.390000	0.338337	0.000000	3.519682	3.936226	2.841725
280.686000	0.170717	word	my	DownTheRabbitHoleFinal_SoundFile5.wav	830	36	2	5	0	14.390000	13.065272	10.290000	0.170717	0.000000	3.151191	4.994662	8.247664
280.854000	0.251535	word	dear	DownTheRabbitHoleFinal_SoundFile5.wav	831	36	3	5	1	10.290000	14.390000	15.790000	0.251535	0.009940	0.171368	0.516369	4.867657
281.102000	0.089899	word	I	DownTheRabbitHoleFinal_SoundFile5.wav	832	36	4	5	0	15.790000	10.290000	11.220000	0.089899	0.004215	2.088240	2.209789	0.720338
281.188000	0.326363	word	wish	DownTheRabbitHoleFinal_SoundFile5.wav	833	36	5	5	1	11.220000	15.790000	15.430000	0.326363	0.000284	1.628449	2.155246	2.272201
281.512000	0.110853	word	you	DownTheRabbitHoleFinal_SoundFile5.wav	834	36	6	5	0	15.430000	11.220000	13.410000	0.110853	0.004220	2.943026	2.969345	3.067077
281.620000	0.110853	word	were	DownTheRabbitHoleFinal_SoundFile5.wav	835	36	7	5	0	13.410000	15.430000	12.590000	0.110853	0.000161	2.586407	1.809698	1.394701
281.728000	0.338336	word	down	DownTheRabbitHoleFinal_SoundFile5.wav	836	36	8	5	0	12.590000	13.410000	13.080000	0.338336	0.000542	2.449772	2.312926	4.668145
282.062000	0.194663	word	here	DownTheRabbitHoleFinal_SoundFile5.wav	837	36	9	5	0	13.080000	12.590000	14.970000	0.194663	0.000886	2.471249	2.705026	3.045363
282.254000	0.350309	word	with	DownTheRabbitHoleFinal_SoundFile5.wav	838	36	10	5	0	14.970000	13.080000	14.080000	0.350309	0.004998	1.917284	2.571863	3.771546
282.602000	0.362281	word	me	DownTheRabbitHoleFinal_SoundFile5.wav	839	36	11	5	0	14.080000	14.970000	14.090000	0.362281	0.003178	1.663449	1.829801	1.315868
283.488000	0.170717	word	There	DownTheRabbitHoleFinal_SoundFile5.wav	840	36	12	5	0	14.090000	14.080000	14.910000	0.170717	0.003641	5.762549	7.541435	4.195579
283.654000	0.039017	word	are	DownTheRabbitHoleFinal_SoundFile5.wav	841	36	13	5	0	14.910000	14.090000	13.960000	0.039017	0.003592	5.966083	4.363976	2.272040
283.690000	0.247980	word	no	DownTheRabbitHoleFinal_SoundFile5.wav	842	36	14	5	0	13.960000	14.910000	8.340000	0.247980	0.005404	2.644142	3.084671	5.625718
283.936000	0.392773	word	mice	DownTheRabbitHoleFinal_SoundFile5.wav	843	36	15	5	1	8.340000	13.960000	15.900000	0.392773	0.001303	3.031190	4.109501	5.604640
284.326000	0.086908	word	in	DownTheRabbitHoleFinal_SoundFile5.wav	844	36	16	5	0	15.900000	8.340000	16.960000	0.086908	0.000000	1.966678	2.643794	2.127823
284.410000	0.158744	word	the	DownTheRabbitHoleFinal_SoundFile5.wav	845	36	17	5	0	16.960000	15.900000	11.300000	0.158744	0.000001	1.565346	1.530150	4.841718
284.564000	0.228916	word	air	DownTheRabbitHoleFinal_SoundFile5.wav	846	36	18	5	1	11.300000	16.960000	15.790000	0.228916	0.006345	0.824340	0.838484	4.070112
284.790000	0.061513	word	I	DownTheRabbitHoleFinal_SoundFile5.wav	847	36	19	5	0	15.790000	11.300000	13.213000	0.061513	0.004771	3.719364	4.121953	1.684442
284.850000	0.083207	word	m	DownTheRabbitHoleFinal_SoundFile5.wav	848	36	20	5	0	13.213000	15.790000	10.060000	0.083207	0.000203	2.177766	2.459067	3.002370
284.930000	0.416987	word	afraid	DownTheRabbitHoleFinal_SoundFile5.wav	849	36	21	5	1	10.060000	13.213000	14.570000	0.416987	0.002411	3.672392	4.835687	5.178370
285.344000	0.158745	word	but	DownTheRabbitHoleFinal_SoundFile5.wav	850	36	22	5	0	14.570000	10.060000	15.430000	0.158745	0.001030	4.187722	4.407581	8.726113
