onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
462.244	0.035777	word	or	DownTheRabbitHoleFinal_SoundFile7.wav	1201	50	9	7	0	14.78	11.81	16.96	3.87e-09	3.085978186	4.155287968	8.861408445
462.332	0.043916	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1202	50	10	7	0	16.96	14.78	11.47	3.82e-09	3.290951115	2.90621377	4.793249222
462.428	0.223509	word	key	DownTheRabbitHoleFinal_SoundFile7.wav	1203	50	11	7	1	11.47	16.96	14.56	3.93e-09	1.559439281	1.187561578	4.390536358
462.702	0.163644	word	was	DownTheRabbitHoleFinal_SoundFile7.wav	1204	50	12	7	0	14.56	11.47	12.87	4.4e-09	3.557386358	2.916314805	1.695820631
462.918	0.10378	word	too	DownTheRabbitHoleFinal_SoundFile7.wav	1205	50	13	7	1	12.87	14.56	11.98	3.73e-09	2.757775012	3.058226717	3.769345387
463.074	0.498882	word	small	DownTheRabbitHoleFinal_SoundFile7.wav	1206	50	14	7	1	11.98	12.87	14.57	3.82e-09	2.404132513	3.376340617	4.957779068
464.032	0.09022	word	but	DownTheRabbitHoleFinal_SoundFile7.wav	1207	50	15	7	0	14.57	11.98	14.5	3.88e-09	3.085978186	4.147013722	8.833968057
464.174	0.082329	word	at	DownTheRabbitHoleFinal_SoundFile7.wav	1208	50	16	7	0	14.5	14.57	13.95	3.94e-09	4.505597514	4.219763151	2.876169359
464.308	0.25852	word	any	DownTheRabbitHoleFinal_SoundFile7.wav	1209	50	17	7	0	13.95	14.5	11.38	3.9e-09	1.470929829	1.524746653	4.656471397
464.618	0.211535	word	rate	DownTheRabbitHoleFinal_SoundFile7.wav	1210	50	18	7	1	11.38	13.95	15.37	3.73e-09	0.824339779	0.822129395	4.183332099
464.882	0.055889	word	it	DownTheRabbitHoleFinal_SoundFile7.wav	1211	50	19	7	0	15.37	11.38	14.06	0.0048153	3.719363572	4.014659761	1.698893053
464.99	0.103781	word	would	DownTheRabbitHoleFinal_SoundFile7.wav	1212	50	20	7	0	14.06	15.37	14.77	0.015174	2.82162247	3.012342445	4.595563031
465.144	0.14987	word	not	DownTheRabbitHoleFinal_SoundFile7.wav	1213	50	21	7	0	14.77	14.06	11.88	0.013543	1.65297481	2.658105404	3.972169045
465.346	0.261227	word	open	DownTheRabbitHoleFinal_SoundFile7.wav	1214	50	22	7	1	11.88	14.77	13.95	0.00013935	0.438650639	1.52502979	2.459805038
465.66	0.223509	word	any	DownTheRabbitHoleFinal_SoundFile7.wav	1215	50	23	7	0	13.95	11.88	16.21	0.003031	2.786938219	2.631079976	4.380207013
465.936	0.079834	word	of	DownTheRabbitHoleFinal_SoundFile7.wav	1216	50	24	7	0	16.21	13.95	13.59	0.005008	5.711490631	6.151738431	2.31668362
466.066	0.283372	word	them	DownTheRabbitHoleFinal_SoundFile7.wav	1217	50	25	7	0	13.59	16.21	12.35	0.0049947	1.653519607	2.51624049	2.235922542
467.162	0.506556	word	However	DownTheRabbitHoleFinal_SoundFile7.wav	1218	50	26	7	1	12.35	13.59	15.08	8.75e-05	3.875029123	2.994773074	2.937781698
467.72	0.103024	word	on	DownTheRabbitHoleFinal_SoundFile7.wav	1219	50	27	7	0	15.08	12.35	16.96	0.0011773	2.98850285	3.911650822	3.328743843
467.874	0.031944	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1220	50	28	7	0	16.96	15.08	11.92	0.00081261	1.5749095	1.384942914	3.53411133
467.958	0.379154	word	second	DownTheRabbitHoleFinal_SoundFile7.wav	1221	50	29	7	1	11.92	16.96	13.58	0.0043736	2.414520182	2.523404296	4.815925941
468.39	0.2714	word	time	DownTheRabbitHoleFinal_SoundFile7.wav	1222	50	30	7	1	13.58	11.92	10.76	0.011583	0.515633001	0.780800669	4.49794028
468.712	0.307317	word	round	DownTheRabbitHoleFinal_SoundFile7.wav	1223	50	31	7	1	10.76	13.58	13.1	0.0006858	5.463409041	5.486982637	4.617127655
469.072	0.175617	word	she	DownTheRabbitHoleFinal_SoundFile7.wav	1224	50	32	7	0	13.1	10.76	11.65	0.002192	4.702322095	4.00731648	2.284361175
469.3	0.255059	word	came	DownTheRabbitHoleFinal_SoundFile7.wav	1225	50	33	7	1	11.65	13.1	11.27	0.0077356	1.107378018	1.414131002	1.948693836
469.606	0.3031	word	upon	DownTheRabbitHoleFinal_SoundFile7.wav	1226	50	34	7	0	11.27	11.65	16.18	5.68e-05	3.166598059	3.472289534	2.915819518
469.962	0.046894	word	a	DownTheRabbitHoleFinal_SoundFile7.wav	1227	50	35	7	0	16.18	11.27	11.36	0.0020268	1.255200496	1.125983256	4.770034808
470.06	0.265034	word	low	DownTheRabbitHoleFinal_SoundFile7.wav	1228	50	36	7	1	11.36	16.18	7.58	0.0015562	2.414520182	2.430627595	4.385469159
470.376	0.48691	word	curtain	DownTheRabbitHoleFinal_SoundFile7.wav	1229	50	37	7	1	7.58	11.36	13.1	0.0056552	0.515633001	0.756047526	3.947475416
470.916	0.175617	word	she	DownTheRabbitHoleFinal_SoundFile7.wav	1230	50	38	7	0	13.1	7.58	13.53	0.00062715	3.771517843	4.043365196	1.830202568
471.144	0.18759	word	had	DownTheRabbitHoleFinal_SoundFile7.wav	1231	50	39	7	0	13.53	13.1	14.77	0.00176	1.107378018	1.218334782	2.053498993
471.382	0.139698	word	not	DownTheRabbitHoleFinal_SoundFile7.wav	1232	50	40	7	0	14.77	13.53	10.53	5.43e-07	2.449772483	2.312279013	4.168471936
471.574	0.379155	word	noticed	DownTheRabbitHoleFinal_SoundFile7.wav	1233	50	41	7	1	10.53	14.77	12.75	2.65e-07	2.74808827	5.041045402	3.405894103
472.006	0.462964	word	before	DownTheRabbitHoleFinal_SoundFile7.wav	1234	50	42	7	1	12.75	10.53	16.19	0.0009625	3.13894633	3.461586435	4.014429844
473.058	0.151672	word	and	DownTheRabbitHoleFinal_SoundFile7.wav	1235	51	1	7	0	16.19	12.75	11.08	1.11e-06	5.036009773	4.30636059	8.593576734
473.262	0.402065	word	behind	DownTheRabbitHoleFinal_SoundFile7.wav	1236	51	2	7	0	11.08	16.19	15.37	0.0010943	1.875912727	3.486234224	3.5563529
473.716	0.116788	word	it	DownTheRabbitHoleFinal_SoundFile7.wav	1237	51	3	7	0	15.37	11.08	14.56	0.0017725	2.205315117	3.377701276	1.715425003
473.884	0.084665	word	was	DownTheRabbitHoleFinal_SoundFile7.wav	1238	51	4	7	0	14.56	15.37	16.18	0.011616	1.450426889	1.666127955	1.380881882
474.022	0.03904	word	a	DownTheRabbitHoleFinal_SoundFile7.wav	1239	51	5	7	0	16.18	14.56	12.57	0.00015253	2.991921114	2.67058988	4.106495427
474.112	0.283418	word	little	DownTheRabbitHoleFinal_SoundFile7.wav	1240	51	6	7	1	12.57	16.18	10.89	0.0036859	2.447845765	1.847949997	4.371361746
474.448	0.391127	word	door	DownTheRabbitHoleFinal_SoundFile7.wav	1241	51	7	7	1	10.89	12.57	14.08	9.58e-05	0.515633001	0.89898676	3.977843704
474.974	0.284337	word	about	DownTheRabbitHoleFinal_SoundFile7.wav	1242	51	8	7	1	14.08	10.89	8.53	0.0021418	4.20964694	4.402936208	3.048007996
475.31	0.461999	word	fifteen	DownTheRabbitHoleFinal_SoundFile7.wav	1243	51	9	7	1	8.53	14.08	9.55	8.45e-07	8.399030118	7.005482025	6.394146129
475.824	0.331264	word	inches	DownTheRabbitHoleFinal_SoundFile7.wav	1244	51	10	7	1	9.55	8.53	12.13	0.0011974	1.100979985	4.632647544	5.264561375
476.208	0.307317	word	high	DownTheRabbitHoleFinal_SoundFile7.wav	1245	51	11	7	1	12.13	9.55	13.1	0.016579	2.033863764	5.618909635	4.236816122
477.31	0.151672	word	she	DownTheRabbitHoleFinal_SoundFile7.wav	1246	51	12	7	0	13.1	12.13	11.69	0.0034419	5.381091663	4.322425333	1.884975544
477.512	0.331263	word	tried	DownTheRabbitHoleFinal_SoundFile7.wav	1247	51	13	7	1	11.69	13.1	16.96	0.0010517	1.650536515	1.507005346	1.755418306
477.896	0.031943	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1248	51	14	7	0	16.96	11.69	12.57	0.00097601	2.991921114	2.762561394	4.451208208
477.98	0.2714	word	little	DownTheRabbitHoleFinal_SoundFile7.wav	1249	51	15	7	1	12.57	16.96	9.77	0.00016559	2.447845765	1.89508246	4.278561179
478.302	0.331263	word	golden	DownTheRabbitHoleFinal_SoundFile7.wav	1250	51	16	7	1	9.77	12.57	11.47	1.08e-06	3.237331874	3.580840498	4.264677355
478.686	0.207402	word	key	DownTheRabbitHoleFinal_SoundFile7.wav	1251	51	17	7	1	11.47	9.77	15.9	0.022495	0.705457938	1.408566025	4.039309783
478.946	0.060023	word	in	DownTheRabbitHoleFinal_SoundFile7.wav	1252	51	18	7	0	15.9	11.47	16.96	9.84e-05	2.119439953	2.136362549	2.220264833
479.058	0.01997	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1253	51	19	7	0	16.96	15.9	9.81	0.00025874	1.551038125	1.570782213	4.371338969
479.13	0.415073	word	lock	DownTheRabbitHoleFinal_SoundFile7.wav	1254	51	20	7	1	9.81	16.96	16.19	4.51e-05	0.824339779	0.971041882	3.466550273
479.8	0.127726	word	and	DownTheRabbitHoleFinal_SoundFile7.wav	1255	51	21	7	0	16.19	9.81	16.35	0.0001438	3.148749339	2.854749946	8.740181606
479.98	0.079835	word	to	DownTheRabbitHoleFinal_SoundFile7.wav	1256	51	22	7	0	16.35	16.19	13.3	0.015906	7.983523352	6.144745579	3.383597277
480.11	0.127726	word	her	DownTheRabbitHoleFinal_SoundFile7.wav	1257	51	23	7	0	13.3	16.35	12.47	0.00031581	2.451038138	6.888250725	7.019442507
480.29	0.546773	word	great	DownTheRabbitHoleFinal_SoundFile7.wav	1258	51	24	7	1	12.47	13.3	8.07	2.89e-06	1.586406693	3.388899402	4.374891642
480.89	0.4031	word	delight	DownTheRabbitHoleFinal_SoundFile7.wav	1259	51	25	7	1	8.07	12.47	15.37	0.00049798	0.601837035	0.82596322	3.396496883
481.344	0.151672	word	it	DownTheRabbitHoleFinal_SoundFile7.wav	1260	51	26	7	0	15.37	8.07	7.94	0.0046812	3.771517843	3.91568402	1.360660603
481.548	0.558746	word	fitted	DownTheRabbitHoleFinal_SoundFile7.wav	1261	51	27	7	1	7.94	15.37	8.65	0.00039463	1.107378018	1.208436215	2.052036541
483.57	0.394314	word	Alice	DownTheRabbitHoleFinal_SoundFile7.wav	1262	51	28	7	1	8.65	7.94	10.09	3.8e-07	3.226499067	3.557095518	2.312348154
484.018	0.38794	word	opened	DownTheRabbitHoleFinal_SoundFile7.wav	1263	51	29	7	1	10.09	8.65	16.96	5.64e-07	0.905228728	2.289327721	1.357460372
484.456	0.031944	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1264	51	30	7	0	16.96	10.09	10.89	0.0097436	2.610251508	2.131900609	5.625717829
484.54	0.331263	word	door	DownTheRabbitHoleFinal_SoundFile7.wav	1265	51	31	7	1	10.89	16.96	16.19	0.008102	1.504428152	1.450167621	4.733433761
485.056	0.18759	word	and	DownTheRabbitHoleFinal_SoundFile7.wav	1266	51	32	7	0	16.19	10.89	12.21	0.0015137	3.148749339	3.011193032	8.620590713
485.296	0.223508	word	found	DownTheRabbitHoleFinal_SoundFile7.wav	1267	51	33	7	1	12.21	16.19	15.48	0.0035844	2.410557122	3.094048547	1.515413431
485.57	0.047677	word	it	DownTheRabbitHoleFinal_SoundFile7.wav	1269	51	34	7	0	15.37	15.48	10.06	0.019077	2.633710964	2.507815037	2.245979805
485.67	0.207774	word	led	DownTheRabbitHoleFinal_SoundFile7.wav	1270	51	35	7	1	10.06	15.37	13.24	0.010136	1.219911654	1.905120017	1.533550859
485.93	0.300223	word	into	DownTheRabbitHoleFinal_SoundFile7.wav	1271	51	36	7	0	13.24	10.06	16.18	0.004067	3.166598059	3.033868912	3.653537509
486.282	0.00312	word	a	DownTheRabbitHoleFinal_SoundFile7.wav	1272	51	37	7	0	16.18	13.24	11.98	0.018594	1.255200496	1.169672786	4.58792094
486.336	0.391127	word	small	DownTheRabbitHoleFinal_SoundFile7.wav	1273	51	38	7	1	11.98	16.18	9.1	0.0059703	2.414520182	2.475663301	4.503692658
486.78	0.630583	word	passage	DownTheRabbitHoleFinal_SoundFile7.wav	1274	51	39	7	1	9.1	11.98	14.77	6.37e-07	0.515633001	0.757100578	4.184486487
488.156	0.175617	word	not	DownTheRabbitHoleFinal_SoundFile7.wav	1275	51	40	7	0	14.77	9.1	13.09	0.00047656	4.20964694	4.489257752	3.237364282
488.384	0.211536	word	much	DownTheRabbitHoleFinal_SoundFile7.wav	1276	51	41	7	1	13.09	14.77	10.44	0.0055544	2.948975228	2.870580865	3.607007318
488.648	0.295344	word	larger	DownTheRabbitHoleFinal_SoundFile7.wav	1277	51	42	7	1	10.44	13.09	13.46	0.0073461	9.203833638	8.787694336	7.397595603
488.994	0.115754	word	than	DownTheRabbitHoleFinal_SoundFile7.wav	1278	51	43	7	0	13.46	10.44	16.18	0.0071072	1.445626703	2.887681203	2.311572177
489.162	0.055889	word	a	DownTheRabbitHoleFinal_SoundFile7.wav	1279	51	44	7	0	16.18	13.46	8.91	0.0078586	1.664408887	1.468914932	4.691203986
489.27	0.199562	word	rat	DownTheRabbitHoleFinal_SoundFile7.wav	1280	51	45	7	1	8.91	16.18	10.16	0.0043742	0.824339779	0.83845195	3.868485676
489.594	0.259426	word	hole	DownTheRabbitHoleFinal_SoundFile7.wav	1281	51	46	7	1	10.16	8.91	13.1	0.0009491	0	0	0
490.634	0.187589	word	she	DownTheRabbitHoleFinal_SoundFile7.wav	1282	51	47	7	0	13.1	10.16	7.07	6.84e-05	3.719363572	4.075045289	1.514168138
490.874	0.319291	word	knelt	DownTheRabbitHoleFinal_SoundFile7.wav	1283	51	48	7	1	7.07	13.1	12.59	0.0006454	2.177766367	2.471355873	3.000624942
491.246	0.4031	word	down	DownTheRabbitHoleFinal_SoundFile7.wav	1284	51	49	7	0	12.59	7.07	16.19	1.68e-06	6.112945642	5.428062058	6.839102916
491.7	0.115478	word	and	DownTheRabbitHoleFinal_SoundFile7.wav	1285	51	50	7	0	16.19	12.59	11.07	2.49e-06	4.759625355	4.109972943	8.694507279
491.868	0.223783	word	looked	DownTheRabbitHoleFinal_SoundFile7.wav	1286	51	51	7	1	11.07	16.19	11.44	0.0028377	1.498943648	4.13698847	1.778994517
492.144	0.223508	word	along	DownTheRabbitHoleFinal_SoundFile7.wav	1287	51	52	7	1	11.44	11.07	16.96	4.76e-05	2.456638909	3.148475052	3.452264071
492.418	0.019971	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1288	51	53	7	0	16.96	11.44	9.1	0.0021902	1.255200496	1.172332227	4.30418437
492.49	0.666501	word	passage	DownTheRabbitHoleFinal_SoundFile7.wav	1289	51	54	7	1	9.1	16.96	13.24	0.018338	0.824339779	0.877966886	3.677787543
493.388	0.247454	word	into	DownTheRabbitHoleFinal_SoundFile7.wav	1290	51	55	7	0	13.24	9.1	16.96	0.011146	1.877723178	1.929138754	2.139342135
493.688	0.127122	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1291	51	56	7	0	16.96	13.24	3.95	0.00017198	1.551038125	1.556725589	3.810999893
493.866	0.798754	word	loveliest	DownTheRabbitHoleFinal_SoundFile7.wav	1292	51	57	7	1	3.95	16.96	9.33	0.00080845	2.414520182	2.688855359	4.396193858
494.718	0.307369	word	garden	DownTheRabbitHoleFinal_SoundFile7.wav	1293	51	58	7	1	9.33	3.95	15.43	0.0014969	0.515633001	0.793193288	3.39804511
495.076	0.115753	word	you	DownTheRabbitHoleFinal_SoundFile7.wav	1294	51	59	7	0	15.43	9.33	12.07	0.0044917	3.771517843	4.021213235	1.349840896
495.316	0.238219	word	ever	DownTheRabbitHoleFinal_SoundFile7.wav	1295	51	60	7	0	12.07	15.43	11.37	0.00078851	4.362189878	4.390083798	3.830276902
495.606	0.340498	word	saw	DownTheRabbitHoleFinal_SoundFile7.wav	1296	51	61	7	1	11.37	12.07	13.52	0.01402	1.953615947	2.855492459	2.144161275
496.944	0.091808	word	How	DownTheRabbitHoleFinal_SoundFile7.wav	1297	52	1	7	0	13.52	11.37	13.1	0.0012799	4.647078431	6.024982324	3.727772242
497.088	0.179669	word	she	DownTheRabbitHoleFinal_SoundFile7.wav	1298	52	2	7	0	13.1	13.52	6.21	3.19e-05	1.500249166	1.828188085	1.598795071
497.32	0.422993	word	longed	DownTheRabbitHoleFinal_SoundFile7.wav	1299	52	3	7	1	6.21	13.1	16.35	3.67e-07	1.138946301	1.584298004	1.311499525
497.794	0.043917	word	to	DownTheRabbitHoleFinal_SoundFile7.wav	1300	52	4	7	0	16.35	6.21	13.79	0.015019	3.634986599	3.705319901	6.203269178
497.89	0.139698	word	get	DownTheRabbitHoleFinal_SoundFile7.wav	1301	52	5	7	1	13.79	16.35	13.9	0.0065895	0.886672437	0.668276419	2.483178462
498.082	0.103781	word	out	DownTheRabbitHoleFinal_SoundFile7.wav	1302	52	6	7	0	13.9	13.79	16.21	0.0072037	3.573364832	4.862195168	8.032751611
498.238	0.067862	word	of	DownTheRabbitHoleFinal_SoundFile7.wav	1303	52	7	7	0	16.21	13.9	15.48	0.011085	1.619197446	1.793937121	3.174896553
498.358	0.127725	word	that	DownTheRabbitHoleFinal_SoundFile7.wav	1304	52	8	7	0	15.48	16.21	11.17	0.0023218	0.991661975	1.28300886	4.713757647
498.536	0.343236	word	dark	DownTheRabbitHoleFinal_SoundFile7.wav	1305	52	9	7	1	11.17	15.48	10.42	0.00089968	2.414520182	2.752348344	4.473127426
498.932	0.415073	word	hall	DownTheRabbitHoleFinal_SoundFile7.wav	1306	52	10	7	1	10.42	11.17	16.19	0.00064604	0.515633001	0.7687027	3.954721226
499.398	0.127726	word	and	DownTheRabbitHoleFinal_SoundFile7.wav	1307	52	11	7	0	16.19	10.42	7.83	0.00043612	3.281191291	3.053173218	8.55388386
499.578	0.381072	word	wander	DownTheRabbitHoleFinal_SoundFile7.wav	1308	52	12	7	1	7.83	16.19	14.08	0.014141	5.019366913	4.980616787	1.94672975
500.012	0.353291	word	about	DownTheRabbitHoleFinal_SoundFile7.wav	1309	52	13	7	0	14.08	7.83	11.01	2.17e-06	2.685941639	3.057733628	4.036708101
500.416	0.283372	word	among	DownTheRabbitHoleFinal_SoundFile7.wav	1310	52	14	7	1	11.01	14.08	12.94	0.0090252	6.965618145	5.923734481	2.41333678
500.752	0.235481	word	those	DownTheRabbitHoleFinal_SoundFile7.wav	1311	52	15	7	0	12.94	11.01	7.79	6.17e-05	1.28155003	1.348752577	4.950992746
501.064	0.307318	word	beds	DownTheRabbitHoleFinal_SoundFile7.wav	1312	52	16	7	1	7.79	12.94	16.21	0.00015842	3.690163824	3.108272739	5.260382025
501.422	0.055889	word	of	DownTheRabbitHoleFinal_SoundFile7.wav	1313	52	17	7	0	16.21	7.79	9.53	0.00028249	1.966677768	2.497866185	2.112007217
501.566	0.271399	word	bright	DownTheRabbitHoleFinal_SoundFile7.wav	1314	52	18	7	1	9.53	16.21	9	0.002575	4.50393655	5.115153359	4.330123165
501.914	0.570719	word	flowers	DownTheRabbitHoleFinal_SoundFile7.wav	1315	52	19	7	1	9	9.53	16.19	2.47e-05	1.957499281	2.889849749	4.750275149
502.456	0.127775	word	and	DownTheRabbitHoleFinal_SoundFile8.wav	1331	53	12	8	0	16.19	7.41	13.1	4.45e-09	3.148749339	2.810102437	8.730683243
502.536	0.055889	word	and	DownTheRabbitHoleFinal_SoundFile7.wav	1316	52	20	7	0	16.19	9	12.94	4.86e-07	2.574331499	3.067511104	8.655580993
502.568	0.25984	word	even	DownTheRabbitHoleFinal_SoundFile8.wav	1332	53	13	8	0	13.1	16.19	14.65	4.29e-09	3.387104324	3.304409628	3.745336307
502.644	0.163644	word	those	DownTheRabbitHoleFinal_SoundFile7.wav	1317	52	21	7	0	12.94	16.19	10.81	5.98e-07	2.228512141	3.066786947	4.713392871
502.812	0.19605	word	if	DownTheRabbitHoleFinal_SoundFile8.wav	1333	53	14	8	0	14.65	13.1	14.39	3.91e-09	2.690741825	3.372055247	2.911861875
502.966	0.235481	word	cool	DownTheRabbitHoleFinal_SoundFile7.wav	1318	52	22	7	1	10.81	12.94	6.1	2.45e-07	8.372056062	7.778684841	2.627757834
503.076	0.124213	word	my	DownTheRabbitHoleFinal_SoundFile8.wav	1334	53	15	8	0	14.39	14.65	11.6	4.06e-09	4.266784103	4.00698336	7.072240237
503.182	0.339724	word	head	DownTheRabbitHoleFinal_SoundFile8.wav	1335	53	16	8	1	11.6	14.39	14.06	3.65e-09	0.644822784	0.468532039	3.353018938
503.254	0.798202	word	fountains	DownTheRabbitHoleFinal_SoundFile7.wav	1319	52	23	7	1	6.1	10.81	14.57	1.28e-06	3.64415512	5.213148074	4.779406514
503.506	0.208022	word	would	DownTheRabbitHoleFinal_SoundFile8.wav	1336	53	17	8	0	14.06	11.6	12.92	3.99e-09	6.141447785	7.070877295	4.49459029
503.698	0.219673	word	go	DownTheRabbitHoleFinal_SoundFile8.wav	1337	53	18	8	1	12.92	14.06	12.63	3.92e-09	0.345397474	0.914560278	3.480094179
503.9	0.735148	word	through	DownTheRabbitHoleFinal_SoundFile8.wav	1338	53	19	8	0	12.63	12.92	12.07	3.87e-09	4.294223229	4.666639655	7.24037043
504.62	0.291832	word	thought	DownTheRabbitHoleFinal_SoundFile8.wav	1339	53	20	8	1	12.07	12.63	10.89	3.63e-09	4.336411716	5.647905742	1.925796298
504.726	0.079835	word	but	DownTheRabbitHoleFinal_SoundFile7.wav	1320	53	1	7	0	14.57	6.1	13.1	0.019283	2.602773847	3.432158022	8.571056694
504.858	0.127726	word	she	DownTheRabbitHoleFinal_SoundFile7.wav	1321	53	2	7	0	13.1	14.57	13.21	0.0076753	2.687944762	2.341301486	2.481652571
504.894	0.279926	word	poor	DownTheRabbitHoleFinal_SoundFile8.wav	1340	53	21	8	1	10.89	12.07	8.65	3.87e-09	3.64415512	4.260447447	3.435497871
505.038	0.199562	word	could	DownTheRabbitHoleFinal_SoundFile7.wav	1322	53	3	7	0	13.21	13.1	14.77	0.0028337	2.65053653	2.820551729	4.282228686
505.158	0.591085	word	Alice	DownTheRabbitHoleFinal_SoundFile8.wav	1341	53	22	8	1	8.65	10.89	15.37	4.18e-09	3.693319656	3.03380499	3.952566706
505.29	0.141478	word	not	DownTheRabbitHoleFinal_SoundFile7.wav	1323	53	4	7	0	14.77	13.21	13.1	0.00012788	1.65297481	2.665255729	3.784917398
505.482	0.221729	word	even	DownTheRabbitHoleFinal_SoundFile7.wav	1324	53	5	7	0	13.1	14.77	13.79	0.0021992	3.351925106	3.075270712	3.410172894
505.756	0.103781	word	get	DownTheRabbitHoleFinal_SoundFile7.wav	1325	53	6	7	1	13.79	13.1	13.3	0.004298	3.898182962	2.472619093	2.657323904
505.912	0.067861	word	her	DownTheRabbitHoleFinal_SoundFile7.wav	1326	53	7	7	0	13.3	13.79	11.6	0.0014683	5.227518927	5.058609987	7.677873628
506.032	0.329065	word	head	DownTheRabbitHoleFinal_SoundFile7.wav	1327	53	8	7	1	11.6	13.3	12.63	0.0010759	0.171368305	0.525322388	4.277949432
506.32	0.101071	word	it	DownTheRabbitHoleFinal_SoundFile8.wav	1342	53	23	8	0	15.37	8.65	14.06	4.2e-09	4.776234996	4.478356784	1.821215422
506.404	0.207219	word	would	DownTheRabbitHoleFinal_SoundFile8.wav	1343	53	24	8	0	14.06	15.37	14.95	4e-09	2.782802419	2.807597849	4.490706258
506.412	0.117952	word	though	DownTheRabbitHoleFinal_SoundFile7.wav	1328	53	9	7	0	12.63	11.6	16.96	2.52e-06	2.822781823	1.978907166	2.172611538
506.582	0.067862	word	the	DownTheRabbitHoleFinal_SoundFile7.wav	1329	53	10	7	0	16.96	12.63	7.41	9.24e-07	1.551038125	1.583980807	4.365910324
506.596	0.208023	word	be	DownTheRabbitHoleFinal_SoundFile8.wav	1344	53	25	8	0	14.95	14.06	16.21	3.36e-09	0.778503815	0.664329336	3.274870377
506.702	0.510855	word	doorway	DownTheRabbitHoleFinal_SoundFile7.wav	1330	53	11	7	1	7.41	16.96	16.19	0.020324	0.824339779	0.838338137	3.581241026
506.786	0.148159	word	of	DownTheRabbitHoleFinal_SoundFile8.wav	1345	53	26	8	0	16.21	14.95	13.28	3.59e-09	3.446234644	3.069683578	3.901879855
506.954	0.457017	word	very	DownTheRabbitHoleFinal_SoundFile8.wav	1346	53	27	8	1	13.28	16.21	12.57	3.52e-09	4.153439916	5.794857759	3.176851012
507.394	0.366103	word	little	DownTheRabbitHoleFinal_SoundFile8.wav	1347	53	28	8	1	12.57	13.28	13.43	3.93e-09	3.569112764	3.172004384	5.437679114
507.744	0.315778	word	use	DownTheRabbitHoleFinal_SoundFile8.wav	1348	53	29	8	1	13.43	12.57	12.45	4e-09	2.856496071	1.784884901	3.932880055
508.044	0.32775	word	without	DownTheRabbitHoleFinal_SoundFile8.wav	1349	53	30	8	1	12.45	13.43	14.39	3.65e-09	2.119439953	2.140169148	2.210121488
508.356	0.088295	word	my	DownTheRabbitHoleFinal_SoundFile8.wav	1350	53	31	8	0	14.39	12.45	8.96	3.79e-09	3.588512825	3.698872966	7.632380503
508.426	0.806662	word	shoulders	DownTheRabbitHoleFinal_SoundFile8.wav	1351	53	32	8	1	8.96	14.39	11.64	3.89e-09	2.040122276	2.64991523	4.259734636
509.66	0.148159	word	Oh	DownTheRabbitHoleFinal_SoundFile8.wav	1352	53	33	8	0	11.64	8.96	13.52	3.7e-09	4.669435007	7.363598238	3.846226029
509.792	0.19605	word	how	DownTheRabbitHoleFinal_SoundFile8.wav	1353	53	34	8	0	13.52	11.64	15.79	3.92e-09	7.05916364	6.626133779	3.221559824
509.972	0.124213	word	I	DownTheRabbitHoleFinal_SoundFile8.wav	1354	53	35	8	0	15.79	13.52	11.22	3.98e-09	1.059176842	2.122121843	1.06095513
510.08	0.303805	word	wish	DownTheRabbitHoleFinal_SoundFile8.wav	1355	53	36	8	1	11.22	15.79	15.79	3.92e-09	2.107238512	2.445648089	2.256915302
510.366	0.100267	word	I	DownTheRabbitHoleFinal_SoundFile8.wav	1356	53	37	8	0	15.79	11.22	13.21	3.66e-09	2.943025654	2.922939271	2.854178341
510.45	0.16784	word	could	DownTheRabbitHoleFinal_SoundFile8.wav	1357	53	38	8	0	13.21	15.79	9.89	3.84e-09	2.207892933	2.763017197	4.11235694
510.602	0.310017	word	shut	DownTheRabbitHoleFinal_SoundFile8.wav	1358	53	39	8	1	9.89	13.21	13.74	3.83e-09	0.778503815	0.688622001	3.874105451
